Statefp10,Countyfp10,Tractce10,Geoid10,Name10,Namelsad10,Mtfcc10,Aland10,Awater10,Intptlat10,Intptlon10,Area sqft,Area acres,Pop100,Hu100,Logpl94171,Logsf1,Logacs0610,Logsf1c,Shape area,Shape len
25,017,387202,25017387202,3872.02,Census Tract 3872.02,G5020,19507948.00000000,239078.00000000,+42.1906581,-071.4746049,212539286.94000000,4879.23060000,3826,1370,0103227,107656,0003600,0107656,1.97456248392e+007,2.25462330925e+004,
25,017,388100,25017388100,3881,Census Tract 3881,G5020,26640078.00000000,316293.00000000,+42.4859849,-071.5209848,290141497.48000002,6660.73230000,4996,2073,0103231,107660,0003601,0107660,2.69551350141e+007,2.11910762474e+004,
25,017,333501,25017333501,3335.01,Census Tract 3335.01,G5020,4934934.00000000,17096.00000000,+42.4941622,-071.1459389,53300591.33000000,1223.61320000,5001,2039,0102206,106635,0003383,0106635,4.95180676665e+006,1.18036121471e+004,
25,017,333400,25017333400,3334,Census Tract 3334,G5020,4872539.00000000,70058.00000000,+42.4845479,-071.1320320,53198891.99000000,1221.27850000,6229,2599,0102200,106629,0003382,0106629,4.94235861358e+006,1.05408181419e+004,
25,017,359100,25017359100,3591,Census Tract 3591,G5020,14847990.00000000,165658.00000000,+42.5084237,-071.2596633,161597952.06999999,3709.77850000,6198,2588,0102825,107254,0003513,0107254,1.50130010539e+007,1.69040093777e+004,
25,017,359300,25017359300,3593,Census Tract 3593,G5020,20527291.00000000,295162.00000000,+42.4916993,-071.2941324,224120111.66999999,5145.08980000,7122,2780,0102830,107259,0003514,0107259,2.08215229781e+007,2.10043363680e+004,
25,017,360100,25017360100,3601,Census Tract 3601,G5020,2052911.00000000,0.00000000,+42.4565098,-071.2825999,22096124.82000000,507.25720000,1286,477,0102836,107265,0003515,0107265,2.05280537426e+006,7.87411217076e+003,
25,017,360200,25017360200,3602,Census Tract 3602,G5020,34791139.00000000,1951877.00000000,+42.4255064,-071.3108115,395474955.83999997,9078.85570000,5076,2140,0102838,107267,0003516,0107267,3.67409726240e+007,2.90950189004e+004,
25,017,336401,25017336401,3364.01,Census Tract 3364.01,G5020,2485692.00000000,20396.00000000,+42.4486825,-071.0693859,26973717.01000000,619.23130000,4260,2202,0102289,106718,0003398,0106718,2.50595031415e+006,8.39246686811e+003,
25,027,732801,25027732801,7328.01,Census Tract 7328.01,G5020,3483753.00000000,125018.00000000,+42.2389324,-071.7538858,38841585.98000000,891.68010000,4829,2369,0190257,171802,0004143,0171802,3.60851586342e+006,9.73137461349e+003,
25,027,742402,25027742402,7424.02,Census Tract 7424.02,G5020,11181828.00000000,1102018.00000000,+42.2682117,-071.6466695,132212489.41000000,3035.18110000,3026,1233,0190392,171939,0004175,0171939,1.22829913181e+007,1.77636354505e+004,
25,027,751101,25027751101,7511.01,Census Tract 7511.01,G5020,52140309.00000000,1964299.00000000,+42.1315653,-071.7326240,582334613.94000006,13368.56320000,6219,2288,0190461,172008,0004192,0172008,5.41008723967e+007,4.48549649460e+004,
25,017,336300,25017336300,3363,Census Tract 3363,G5020,3998396.00000000,104892.00000000,+42.4497720,-071.0373247,44165037.34000000,1013.88970000,6664,2581,0102281,106710,0003397,0106710,4.10308262368e+006,8.69506192634e+003,
25,017,336200,25017336200,3362,Census Tract 3362,G5020,2460369.00000000,0.00000000,+42.4653832,-071.0537765,26481741.07000000,607.93710000,6142,2296,0102273,106702,0003396,0106702,2.46024407325e+006,6.84220736791e+003,
25,017,336100,25017336100,3361,Census Tract 3361,G5020,2048126.00000000,94227.00000000,+42.4653802,-071.0706649,23058886.99000000,529.35920000,5360,2513,0102266,106695,0003395,0106695,2.14224925819e+006,6.23388376698e+003,
25,017,350700,25017350700,3507,Census Tract 3507,G5020,783781.00000000,19342.00000000,+42.4091227,-071.1300428,8644212.76000000,198.44380000,6048,3116,0102536,106965,0003448,0106965,8.03076879556e+005,5.18446547794e+003,
25,017,350600,25017350600,3506,Census Tract 3506,G5020,515402.00000000,0.00000000,+42.4046307,-071.1220388,5547404.66000000,127.35090000,4572,1091,0102531,106960,0003447,0106960,5.15372818234e+005,3.38276579470e+003,
25,017,340100,25017340100,3401,Census Tract 3401,G5020,2008814.00000000,4237.00000000,+42.4306069,-071.0961479,21667092.37000000,497.40800000,6652,2514,0102398,106827,0003421,0106827,2.01294681454e+006,6.37326879460e+003,
25,017,315100,25017315100,3151,Census Tract 3151,G5020,14819700.00000000,238327.00000000,+42.6286128,-071.2648971,162080120.44999999,3720.84760000,5456,1922,0101938,106367,0003321,0106367,1.50577960874e+007,1.78222312117e+004,
25,017,315200,25017315200,3152,Census Tract 3152,G5020,15170012.00000000,642788.00000000,+42.6179021,-071.2370466,170203827.53999999,3907.34220000,7585,3198,0101941,106370,0003322,0106370,1.58125162802e+007,2.08820982424e+004,
25,027,751102,25027751102,7511.02,Census Tract 7511.02,G5020,31795257.00000000,2234825.00000000,+42.1453698,-071.7872230,366269720.72000003,8408.39580000,2744,1106,0190465,172012,0004193,0172012,3.40277066453e+007,2.97819275562e+004,
25,027,738201,25027738201,7382.01,Census Tract 7382.01,G5020,11338312.00000000,328510.00000000,+42.2053304,-071.7152865,125571317.42000000,2882.72080000,4075,1592,0190331,171876,0004161,0171876,1.16660038739e+007,1.42350955492e+004,
25,027,738202,25027738202,7382.02,Census Tract 7382.02,G5020,27316817.00000000,162842.00000000,+42.2094726,-071.6705074,295766408.56999999,6789.86250000,5995,2394,0190334,171881,0004162,0171881,2.74777084053e+007,2.70958717747e+004,
25,027,731101,25027731101,7311.01,Census Tract 7311.01,G5020,1380718.00000000,10604.00000000,+42.2561171,-071.8335016,14974942.02000000,343.77740000,3949,1625,0190155,171700,0004120,0171700,1.39122321228e+006,6.33213979845e+003,
25,017,315401,25017315401,3154.01,Census Tract 3154.01,G5020,5026775.00000000,84118.00000000,+42.6006520,-071.2078229,55011809.87000000,1262.89740000,3532,1412,0101946,106375,0003323,0106375,5.11078482491e+006,9.66970836045e+003,
25,017,315402,25017315402,3154.02,Census Tract 3154.02,G5020,7841561.00000000,98399.00000000,+42.6083666,-071.1871254,85462959.25000000,1961.95960000,2921,994,0101949,106378,0003324,0106378,7.93980045661e+006,1.74948086233e+004,
25,017,315403,25017315403,3154.03,Census Tract 3154.03,G5020,2524564.00000000,9149.00000000,+42.5866203,-071.1890309,27271875.41000000,626.07610000,1745,597,0101952,106381,0003325,0106381,2.53365024395e+006,9.33720009703e+003,
25,027,732400,25027732400,7324,Census Tract 7324,G5020,994657.00000000,0.00000000,+42.2524275,-071.7890981,10705599.32000000,245.76670000,6459,2458,0190236,171781,0004139,0171781,9.94586687049e+005,4.13011111242e+003,
25,027,731600,25027731600,7316,Census Tract 7316,G5020,1243328.00000000,18712.00000000,+42.2701525,-071.8088527,13583488.51000000,311.83400000,7357,2656,0190190,171735,0004128,0171735,1.26195241140e+006,5.12560572243e+003,
25,027,730401,25027730401,7304.01,Census Tract 7304.01,G5020,2691315.00000000,28340.00000000,+42.2958941,-071.7846182,29272038.03000000,671.99350000,5444,2453,0190108,171653,0004109,0171653,2.71947219967e+006,9.60859940276e+003,
25,027,731800,25027731800,7318,Census Tract 7318,G5020,1584200.00000000,41837.00000000,+42.2690031,-071.7836076,17501173.16000000,401.77170000,6172,2957,0190200,171745,0004130,0171745,1.62591870728e+006,6.37072065001e+003,
25,017,382100,25017382100,3821,Census Tract 3821,G5020,5824597.00000000,171140.00000000,+42.3116426,-071.3411678,64532903.49000000,1481.47160000,4911,1868,0103109,107538,0003573,0107538,5.99532692738e+006,1.20940063006e+004,
25,017,382200,25017382200,3822,Census Tract 3822,G5020,4370873.00000000,92661.00000000,+42.2965382,-071.3382899,48041561.37000000,1102.88250000,5158,2056,0103115,107544,0003574,0107544,4.46322492996e+006,8.73381156509e+003,
25,017,315500,25017315500,3155,Census Tract 3155,G5020,8227546.00000000,35262.00000000,+42.5859548,-071.2154501,88937467.80000000,2041.72330000,7722,2725,0101955,106384,0003326,0106384,8.26259419923e+006,1.29957960372e+004,
25,017,316101,25017316101,3161.01,Census Tract 3161.01,G5020,7207358.00000000,206202.00000000,+42.5698972,-071.2330845,79796241.56000000,1831.86960000,5108,1669,0101962,106391,0003327,0106391,7.41334304432e+006,1.80556061878e+004,
25,017,382300,25017382300,3823,Census Tract 3823,G5020,13022944.00000000,244777.00000000,+42.2678202,-071.3249828,142802053.44999999,3278.28410000,5568,2224,0103120,107549,0003575,0107549,1.32667979633e+007,1.70697146611e+004,
25,017,382400,25017382400,3824,Census Tract 3824,G5020,4660206.00000000,225692.00000000,+42.2727173,-071.3583676,52587461.97000000,1207.24200000,4523,1904,0103125,107554,0003576,0107554,4.88555462660e+006,1.01187897577e+004,
25,017,382500,25017382500,3825,Census Tract 3825,G5020,4838588.00000000,1844451.00000000,+42.2943351,-071.3663877,71930431.09000000,1651.29550000,4418,1936,0103129,107558,0003577,0107558,6.68258241826e+006,1.28673604610e+004,
25,017,383200,25017383200,3832,Census Tract 3832,G5020,2424175.00000000,303010.00000000,+42.2683889,-071.4289327,29352988.86000000,673.85190000,6046,2225,0103148,107577,0003582,0107577,2.72699281293e+006,7.42439193485e+003,
25,017,341300,25017341300,3413,Census Tract 3413,G5020,1244330.00000000,19938.00000000,+42.4266733,-071.0694923,13607710.32000000,312.39000000,5439,2642,0102422,106851,0003425,0106851,1.26420271624e+006,7.03205927941e+003,
25,017,341200,25017341200,3412,Census Tract 3412,G5020,1106762.00000000,0.00000000,+42.4213426,-071.0810868,11912325.56000000,273.46940000,6857,2786,0102415,106844,0003424,0106844,1.10669567859e+006,4.59136397220e+003,
25,017,316102,25017316102,3161.02,Census Tract 3161.02,G5020,9635695.00000000,171698.00000000,+42.5596930,-071.2609443,105562178.70999999,2423.37420000,6060,2278,0101966,106395,0003328,0106395,9.80708649131e+006,1.81252670795e+004,
25,017,316201,25017316201,3162.01,Census Tract 3162.01,G5020,7161087.00000000,103109.00000000,+42.5430018,-071.2354539,78188055.24000000,1794.95080000,4104,1417,0101971,106400,0003329,0106400,7.26393706492e+006,1.65955368767e+004,
25,017,316202,25017316202,3162.02,Census Tract 3162.02,G5020,5959413.00000000,93953.00000000,+42.5319893,-071.2244363,65155275.18000000,1495.75930000,4290,1435,0101975,106404,0003330,0106404,6.05314733297e+006,1.49748782050e+004,
25,027,732202,25027732202,7322.02,Census Tract 7322.02,G5020,1715783.00000000,10957.00000000,+42.2633341,-071.7713753,18585136.11000000,426.65600000,3240,1372,0190221,171766,0004135,0171766,1.72662256379e+006,5.77843119474e+003,
25,017,358700,25017358700,3587,Census Tract 3587,G5020,7022522.00000000,25684.00000000,+42.4720151,-071.2278512,75862288.65000001,1741.55850000,5060,1878,0102821,107250,0003512,0107250,7.04786543856e+006,1.53835267139e+004,
25,017,358600,25017358600,3586,Census Tract 3586,G5020,8720669.00000000,11689.00000000,+42.4584774,-071.2486315,93989222.29000001,2157.69560000,5947,2246,0102814,107243,0003511,0107243,8.73191943672e+006,1.21626671575e+004,
25,017,358500,25017358500,3585,Census Tract 3585,G5020,6780902.00000000,65515.00000000,+42.4453551,-071.2021520,73690096.89000000,1691.69180000,4861,1786,0102810,107239,0003510,0107239,6.84606135762e+006,1.37315504964e+004,
25,017,358400,25017358400,3584,Census Tract 3584,G5020,7029846.00000000,379111.00000000,+42.4377302,-071.2455161,79744725.98000000,1830.68700000,4895,1923,0102805,107234,0003509,0107234,7.40855715753e+006,1.57443672221e+004,
25,027,732001,25027732001,7320.01,Census Tract 7320.01,G5020,1108317.00000000,4552.00000000,+42.3075850,-071.7734545,11977968.27000000,274.97630000,3327,1170,0190212,171757,0004132,0171757,1.11279415404e+006,4.75831097608e+003,
25,027,731400,25027731400,7314,Census Tract 7314,G5020,729167.00000000,0.00000000,+42.2584573,-071.8161911,7848120.51000000,180.16810000,4673,1775,0190178,171723,0004126,0171723,7.29117173768e+005,3.94529024071e+003,
25,027,731202,25027731202,7312.02,Census Tract 7312.02,G5020,99200.00000000,0.00000000,+42.2515091,-071.8234550,1067707.62000000,24.51120000,1111,1,0190164,171709,0004122,0171709,9.91936875470e+004,1.33568610549e+003,
25,027,733000,25027733000,7330,Census Tract 7330,G5020,1685312.00000000,10045.00000000,+42.2466163,-071.8134518,18247351.03000000,418.90150000,3762,1396,0190272,171817,0004147,0171817,1.69524115168e+006,6.20399821594e+003,
25,027,757400,25027757400,7574,Census Tract 7574,G5020,1872831.00000000,9196.00000000,+42.0687053,-072.0445554,20256499.02000000,465.02520000,2707,1180,0190526,172073,0004208,0172073,1.88189786242e+006,5.72907151200e+003,
25,027,732902,25027732902,7329.02,Census Tract 7329.02,G5020,911351.00000000,25313.00000000,+42.2380581,-071.8056571,10081415.16000000,231.43740000,2459,25,0190270,171815,0004146,0171815,9.36597855699e+005,4.64101804974e+003,
25,027,730600,25027730600,7306,Census Tract 7306,G5020,6291950.00000000,30242.00000000,+42.2979763,-071.8252060,68046543.34000000,1562.13370000,8799,3007,0190120,171665,0004112,0171665,6.32175599967e+006,1.25191113540e+004,
25,027,732802,25027732802,7328.02,Census Tract 7328.02,G5020,5583811.00000000,25337.00000000,+42.2287054,-071.7748010,60371866.50000000,1385.94730000,4122,1698,0190260,171805,0004144,0171805,5.60875241311e+006,1.07014781175e+004,
25,027,732301,25027732301,7323.01,Census Tract 7323.01,G5020,2831296.00000000,53699.00000000,+42.2491030,-071.7561030,31051464.02000000,712.84350000,4155,1827,0190229,171774,0004137,0171774,2.88478692246e+006,1.09851249460e+004,
25,027,732302,25027732302,7323.02,Census Tract 7323.02,G5020,888674.00000000,0.00000000,+42.2536879,-071.7745048,9564919.23000000,219.58030000,3902,1716,0190233,171778,0004138,0171778,8.88613628404e+005,4.31772964707e+003,
25,027,731204,25027731204,7312.04,Census Tract 7312.04,G5020,411261.00000000,3084.00000000,+42.2450472,-071.8263878,4459632.26000000,102.37910000,2498,868,0190171,171716,0004124,0171716,4.14315062911e+005,2.71326957839e+003,
25,027,731203,25027731203,7312.03,Census Tract 7312.03,G5020,751557.00000000,9011.00000000,+42.2501074,-071.8252790,8186054.96000000,187.92600000,5198,2276,0190166,171711,0004123,0171711,7.60512395949e+005,5.59034449454e+003,
25,027,732203,25027732203,7322.03,Census Tract 7322.03,G5020,1144891.00000000,0.00000000,+42.2625853,-071.7826456,12322638.56000000,282.88890000,2853,1262,0190225,171770,0004136,0171770,1.14481514291e+006,5.81598018240e+003,
25,027,709400,25027709400,7094,Census Tract 7094,G5020,2892596.00000000,0.00000000,+42.5237134,-071.7395053,31134297.48000000,714.74510000,4750,2128,0189914,171459,0004064,0171459,2.89248245190e+006,1.13292121989e+004,
25,027,710700,25027710700,7107,Census Tract 7107,G5020,580280.00000000,0.00000000,+42.5830804,-071.7976414,6245897.21000000,143.38610000,1580,1113,0189964,171509,0004076,0171509,5.80265139588e+005,3.99612343690e+003,
25,027,711100,25027711100,7111,Census Tract 7111,G5020,33736221.00000000,360572.00000000,+42.6150449,-071.8137859,367006517.56999999,8425.31030000,5712,1645,0189975,171520,0004079,0171520,3.40961577033e+007,3.09601385004e+004,
25,027,710200,25027710200,7102,Census Tract 7102,G5020,11640133.00000000,49210.00000000,+42.5593791,-071.8128397,125818488.40000001,2888.39510000,6759,2997,0189941,171486,0004071,0171486,1.16889667508e+007,1.70436913145e+004,
25,027,731001,25027731001,7310.01,Census Tract 7310.01,G5020,4001394.00000000,16136.00000000,+42.2556542,-071.8630124,43241111.37000000,992.67930000,2229,823,0190148,171693,0004118,0171693,4.01724668148e+006,1.17141703726e+004,
25,027,731002,25027731002,7310.02,Census Tract 7310.02,G5020,2649917.00000000,370754.00000000,+42.2499695,-071.8462504,32511867.39000000,746.36980000,6402,2619,0190150,171695,0004119,0171695,3.02046339907e+006,8.80972551157e+003,
25,027,721101,25027721101,7211.01,Census Tract 7211.01,G5020,53949370.00000000,1008115.00000000,+42.3508615,-072.0442480,591517240.54999995,13579.36730000,1902,711,0190023,171568,0004091,0171568,5.49539696866e+007,3.15292208335e+004,
25,027,730200,25027730200,7302,Census Tract 7302,G5020,4082519.00000000,10906.00000000,+42.3158375,-071.7804674,44058157.24000000,1011.43610000,5583,2477,0190095,171640,0004107,0171640,4.09315311398e+006,1.16712325052e+004,
25,027,740102,25027740102,7401.02,Census Tract 7401.02,G5020,18526407.00000000,541130.00000000,+42.3231869,-071.6263297,205226842.69000000,4711.36000000,6053,2242,0190366,171913,0004169,0171913,1.90662738345e+007,2.94418838246e+004,
25,017,361100,25017361100,3611,Census Tract 3611,G5020,19068949.00000000,1109960.00000000,+42.4426939,-071.3740693,217191546.84999999,4986.03180000,5657,2491,0102843,107272,0003517,0107272,2.01778356099e+007,2.01674271911e+004,
25,017,361200,25017361200,3612,Census Tract 3612,G5020,9753483.00000000,542569.00000000,+42.4452500,-071.3995446,110819467.36000000,2544.06490000,5765,1936,0102849,107278,0003518,0107278,1.02955065796e+007,1.38128237464e+004,
25,017,361300,25017361300,3613,Census Tract 3613,G5020,34675478.00000000,1782894.00000000,+42.4776669,-071.3424997,392414432.95999998,9008.59580000,6246,2520,0102853,107282,0003519,0107282,3.64566396653e+007,3.13344563375e+004,
25,017,362100,25017362100,3621,Census Tract 3621,G5020,39536091.00000000,641968.00000000,+42.5366203,-071.3618321,432455063.20999998,9927.80220000,4852,1758,0102859,107288,0003520,0107288,4.01765507476e+007,2.51528550426e+004,
25,027,754300,25027754300,7543,Census Tract 7543,G5020,1080177.00000000,34596.00000000,+42.0528317,-071.8796384,11998456.66000000,275.44670000,2960,1585,0190491,172038,0004199,0172038,1.11469757448e+006,7.70627016540e+003,
25,027,754100,25027754100,7541,Census Tract 7541,G5020,25609154.00000000,5091111.00000000,+42.0544330,-071.8417720,330432424.49000001,7585.68470000,6502,3016,0190483,172030,0004197,0172030,3.06982996192e+007,2.91719037434e+004,
25,027,736200,25027736200,7362,Census Tract 7362,G5020,6496193.00000000,439528.00000000,+42.2124221,-071.8584709,74649897.09999999,1713.72580000,3722,1535,0190296,171841,0004153,0171841,6.93523011444e+006,1.23266161831e+004,
25,017,383300,25017383300,3833,Census Tract 3833,G5020,2834504.00000000,955159.00000000,+42.2821039,-071.4332239,40788564.98000000,936.37660000,3042,1370,0103153,107582,0003583,0107582,3.78939682776e+006,9.23568962083e+003,
25,017,373600,25017373600,3736,Census Tract 3736,G5020,3008902.00000000,92136.00000000,+42.3300314,-071.1743265,33377047.67000000,766.23160000,6026,1029,0103050,107479,0003560,0107479,3.10084164335e+006,1.06592739751e+004,
